,comment_id,text,video_id,url
62,Ugw51aniRB9RG41TPQp4AaABAg,CLARO que vamos con todo a VOTAR X MÉXICO PARA RESCATARLO DE TANTAS 🐀 🐀🐀 CORRUPTOS,sm76tAFAJ8k,https://www.youtube.com/watch?v=sm76tAFAJ8k
63,Ugw51aniRB9RG41TPQp4AaABAg,Vamos a votar todos si queres jueces honrados o jueces corruptos como la mayoría que tenemos aquí en nuestro México 🇲🇽,sm76tAFAJ8k,https://www.youtube.com/watch?v=sm76tAFAJ8k
64,Ugw51aniRB9RG41TPQp4AaABAg,Es una tarea exelente solo ay un gran detalle que no.los an dado a conocer abierta para que la poblacion conozca a los candidatos,sm76tAFAJ8k,https://www.youtube.com/watch?v=sm76tAFAJ8k
65,Ugw51aniRB9RG41TPQp4AaABAg,AMLO el padre de nuestro México 🇲🇽,sm76tAFAJ8k,https://www.youtube.com/watch?v=sm76tAFAJ8k
66,Ugw51aniRB9RG41TPQp4AaABAg,Estamos con usted presidenta nuestro vota  para un buen cambio de México lo queremos,sm76tAFAJ8k,https://www.youtube.com/watch?v=sm76tAFAJ8k
67,Ugw51aniRB9RG41TPQp4AaABAg,Si todo México te vamos apoyar a nuestra orgullo de México mi presidenta Claudia shembam.a votar este 1 junio por México,sm76tAFAJ8k,https://www.youtube.com/watch?v=sm76tAFAJ8k
68,Ugw51aniRB9RG41TPQp4AaABAg,SALDREMOS  A  VOTAR   👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻,sm76tAFAJ8k,https://www.youtube.com/watch?v=sm76tAFAJ8k
69,Ugw51aniRB9RG41TPQp4AaABAg,"Cuénte con nosotros, querida Presidenta Doctora Claudia Sheinbaum Pardo: El pueblo está listo para la histórica primer Elección Judicial este próximo domingo 01 Junio '25.
Vamos , vamos a ejercer nuestro pleno derecho a votar! #PoderJudicialPorVotoPopular

Saludos con mucho cariño y por siempre y para siempre hasta el infinito a nuestro amado Señor Presidente Lic Andrés Manuel López Obrador 

🇲🇽🇲🇽🇲🇽🇲🇽🇲🇽🇲🇽🇲🇽🇲🇽🇲🇽🇲🇽🇲🇽🇲🇽🇲🇽🇲🇽",sm76tAFAJ8k,https://www.youtube.com/watch?v=sm76tAFAJ8k
70,Ugw51aniRB9RG41TPQp4AaABAg,Vallamos con todo...Gracias Presidenta 🇲🇽❤️🙏,sm76tAFAJ8k,https://www.youtube.com/watch?v=sm76tAFAJ8k
71,Ugw51aniRB9RG41TPQp4AaABAg,✅✅✅✅👍👍,sm76tAFAJ8k,https://www.youtube.com/watch?v=sm76tAFAJ8k
72,Ugw51aniRB9RG41TPQp4AaABAg,"I love you presidenta Claudia,God bless you 🥰🥰🥰🥰🥰🥰💞💞💞💞🥰🥰🌺🌺🌺🌺🌺🌺🌺🌺🌺🌺🌺😍😍😍",sm76tAFAJ8k,https://www.youtube.com/watch?v=sm76tAFAJ8k
73,Ugw51aniRB9RG41TPQp4AaABAg,"Presente 🧑‍✈️
Estoy preparada para el domingo 1RO. DE JUNIO,  para depositar mi VOTO  para los CANDIDATOS DEL PODER JUDICIAL 🧑‍✈️🧑‍✈️🇲🇽🇲🇽🇲🇽💯✅",sm76tAFAJ8k,https://www.youtube.com/watch?v=sm76tAFAJ8k
74,Ugw51aniRB9RG41TPQp4AaABAg,Hay que apoyar a nuestra presidenta Claudia sheibaum votando este primero de junio para correr a la piña podrida y sus ministros corruptos y traidores.,sm76tAFAJ8k,https://www.youtube.com/watch?v=sm76tAFAJ8k
75,Ugw51aniRB9RG41TPQp4AaABAg,🎉🎉,sm76tAFAJ8k,https://www.youtube.com/watch?v=sm76tAFAJ8k
76,Ugw51aniRB9RG41TPQp4AaABAg,"Mexicanos, por favor voten, su voto es importante para sacar a todos, a todos los delincuentes de los prianistas que hicieron sufrir al pueblo por tantos años de robadera y por falta de seguridad en todo el país.",sm76tAFAJ8k,https://www.youtube.com/watch?v=sm76tAFAJ8k
77,Ugw51aniRB9RG41TPQp4AaABAg,A votar todos este domingo y Mexico será mejor cada día 🇲🇽,sm76tAFAJ8k,https://www.youtube.com/watch?v=sm76tAFAJ8k
78,Ugw51aniRB9RG41TPQp4AaABAg,"QUE NUESTRO AMOROSO DIOS Y CREADOR YHWH, LE SIGA BENDICIENDO Y PROTEGIENDO EN GRAN MANERA, AMADA PRESIDENTA. A UD. Y A TODOS SUS LEALES",sm76tAFAJ8k,https://www.youtube.com/watch?v=sm76tAFAJ8k
79,Ugw51aniRB9RG41TPQp4AaABAg,"Van a quedar mexicanos osea lo mismo practicamente, la diferenciaes q va a manipular ese poder ya saven quien, el de tabasco""",sm76tAFAJ8k,https://www.youtube.com/watch?v=sm76tAFAJ8k
80,Ugw51aniRB9RG41TPQp4AaABAg,"ASÍ  ES AMADA PRESIDENTA : SI YHWH DIOS ASÍ LO DESEA ASI SERA , PORY NADIE PODRA IMPEDIRLO , POR MUCHO QUE SE ESTE TRATANDO DE MANIPULAR Y CONFUNDIR  AL PUEBLO POR LA MAFIA DEL PASADO.
LE AMAMOS TODOS LOS HUMANOS DE BUEN CORAZON ❤❤ AL IGUAL QUE AL PRESIDENTE OBRADOR",sm76tAFAJ8k,https://www.youtube.com/watch?v=sm76tAFAJ8k
81,Ugw51aniRB9RG41TPQp4AaABAg,Viva México viva México viva México 🎉🎉🎉🎉🎉🎉🎉🎉🎉,sm76tAFAJ8k,https://www.youtube.com/watch?v=sm76tAFAJ8k
82,Ugw51aniRB9RG41TPQp4AaABAg,"yo si quiero ser parte de la buena historia, no se tú???",sm76tAFAJ8k,https://www.youtube.com/watch?v=sm76tAFAJ8k
83,Ugw51aniRB9RG41TPQp4AaABAg,Votar este 1 de junio es terminar de desparasitar a México,sm76tAFAJ8k,https://www.youtube.com/watch?v=sm76tAFAJ8k
84,Ugw51aniRB9RG41TPQp4AaABAg,"INJUSTICIA = (SÍMBOLO) 

INJUSTICIA: LA SERPIENTE

VOTO: EL MACHETE

¡Atención, México Lindo y Querido!
Este año, México tiene una oportunidad trascendental. Es el momento de empuñar el machete de nuestro voto para decapitar a la serpiente de la injusticia.

Les pedimos, ¡voten por sus nuevos jueces! Pueblo justo, ¿acaso no están hartos de las injusticias? ¿Fueron en vano las tres reformas anteriores y todos los sacrificios que conllevó?

Desafío a cada ciudadano mexicano a dedicar un día. Un día que marque la historia, un día de respiro de la injusticia. Aprovechen esta jornada para ejercer su derecho al voto por nuevos jueces. Solo así florecerá una nueva cosecha de la Cuarta Reforma, y quizás, se inicie un nuevo capítulo para la 4T, titulado: ""Nuestra Propia Justicia.""",sm76tAFAJ8k,https://www.youtube.com/watch?v=sm76tAFAJ8k
85,Ugw51aniRB9RG41TPQp4AaABAg,A votar se ha dicho!😊,sm76tAFAJ8k,https://www.youtube.com/watch?v=sm76tAFAJ8k
86,Ugw51aniRB9RG41TPQp4AaABAg,"SI PRESIDENTA SHEINBAUM!!!🤗TODOS A VOTAR!!! LA CORUPTA MIERDA QUE DICEN QUE UNO NO VOTE ES PORQUE QUIEREN SEGUIR LA CORUPCION Y QUIEREN SEGUIR LOS FUEROS POR CRIMENES QUE HAN HECHO! POR ESO PAGAN ELLOS A LOS SUPUESTOS MAESTROS PARA QUE ARMEN ESCANDALOS Y AGREDEN A LOS ELEMENTOS Y A LA GENTE PARA TRATAR DE BLOQUIAR A QUE LOS MEXICANOS VOTEN! TODOS LOS MEXICANOS QUE AMAN LA PATRIA A VOTAR, JUNIO 1!!!🇲🇽❤️💯🥊✊🙏TODOS ACA EN ESTADOS UNIDOS VAMOS ESTAR MANDANDO NUESTRO AMOR Y DIOS VA A PROTEJER Y TRUNFIAREMOS!!! Y VAMOS ESTAR EN ALERTA EN LAS REDES PARA REPORTAR QUALQUIER PROPAGANDA QUE ESTEN TRATANDO DIFUNDIR EN X! VIVA EX PRESIDENTE OBRADOR!!!VIVA PRESIDENTA SHEINBAUM!!! VIVA MEXICO!!!🇲🇽❤️💯🥊✊🙏",sm76tAFAJ8k,https://www.youtube.com/watch?v=sm76tAFAJ8k
87,Ugw51aniRB9RG41TPQp4AaABAg,"🙏🏼✨🙏🏼✨🙏🏼✨🌷🌷
Gracias, presidenta por el gran trabajo que está haciendo, los mexicanos orgullosos, porque tenemos mucha presidenta.🎉",sm76tAFAJ8k,https://www.youtube.com/watch?v=sm76tAFAJ8k
88,Ugw51aniRB9RG41TPQp4AaABAg,"Mi querida trabajadora honesta y valiente presidenta , gracias por hacer posible el plan C , pero donde yo pienso que está fallando (con todo respeto) es en dejar a los disque maestros que hagan sus fechorías, porque una cosa es protestar y otra es vandalizar, URGEN LEYES DONDE SE PROHÍBA CERRAR CALLES PORQUE AFECTAN A GENTE TRABAJADORA QUE SI AMAN A MÉXICO. Si yo voy a “protestar y rompo vidrios verdad que me meten a la cárcel? CUAL ES LA DIFERENCIA?  La quiero mucho presidenta 💜🩵💚😘",sm76tAFAJ8k,https://www.youtube.com/watch?v=sm76tAFAJ8k
89,Ugw51aniRB9RG41TPQp4AaABAg,A votar a votar,sm76tAFAJ8k,https://www.youtube.com/watch?v=sm76tAFAJ8k
90,Ugw51aniRB9RG41TPQp4AaABAg,Estamos listos queremos la transformación del poder judicial de jueces que cumplan la justicia conforme a derecho muy bien presidenta dra Claudia sheinbaum,sm76tAFAJ8k,https://www.youtube.com/watch?v=sm76tAFAJ8k
91,Ugw51aniRB9RG41TPQp4AaABAg,Voto masivo,sm76tAFAJ8k,https://www.youtube.com/watch?v=sm76tAFAJ8k
